日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2016/7/5,'000001,上证指数,3006.3919,3010.275,2990.6416,2991.7524,2988.604,17.7879,0.5952,235204450,2.70E+11
2016/7/4,'000001,上证指数,2988.604,2992.4978,2922.5196,2924.293,2932.4758,56.1282,1.914,222017132,2.53E+11
2016/7/1,'000001,上证指数,2932.4758,2944.9894,2925.8101,2931.8016,2929.6057,2.8701,0.098,141246227,1.73E+11
2016/6/30,'000001,上证指数,2929.6057,2938.1374,2922.3124,2931.4805,2931.5923,-1.9866,-0.0678,154464930,1.87E+11
2016/6/29,'000001,上证指数,2931.5923,2933.9974,2915.0618,2918.5337,2912.5574,19.0349,0.6535,193215586,2.23E+11
2016/6/28,'000001,上证指数,2912.5574,2913.5817,2878.8243,2885.0112,2895.7033,16.8541,0.582,173871047,2.11E+11
2016/6/27,'000001,上证指数,2895.7033,2895.731,2840.2765,2840.5585,2854.2864,41.4169,1.451,156697472,1.90E+11
2016/6/24,'000001,上证指数,2854.2864,2899.5689,2807.5976,2883.759,2891.9602,-37.6738,-1.3027,190842609,2.15E+11
2016/6/23,'000001,上证指数,2891.9602,2904.1115,2878.661,2902.3979,2905.5495,-13.5893,-0.4677,136137375,1.64E+11
2016/6/22,'000001,上证指数,2905.5495,2905.978,2869.5133,2872.7337,2878.5575,26.992,0.9377,130590424,1.56E+11
2016/6/21,'000001,上证指数,2878.5575,2919.302,2869.1759,2898.3837,2888.8091,-10.2516,-0.3549,164359089,1.98E+11
2016/6/20,'000001,上证指数,2888.8091,2891.6583,2864.0199,2887.6358,2885.105,3.7041,0.1284,136571051,1.64E+11
2016/6/17,'000001,上证指数,2885.105,2900.2993,2872.1845,2873.0089,2872.8166,12.2884,0.4277,171472517,1.95E+11
2016/6/16,'000001,上证指数,2872.8166,2887.7426,2865.3878,2878.4023,2887.2101,-14.3935,-0.4985,173882767,2.02E+11
2016/6/15,'000001,上证指数,2887.2101,2894.2639,2811.7808,2814.6931,2842.1886,45.0215,1.584,166671069,1.97E+11
2016/6/14,'000001,上证指数,2842.1886,2843.4558,2822.0609,2824.2285,2833.0707,9.1179,0.3218,119755274,1.39E+11
2016/6/13,'000001,上证指数,2833.0707,2911.1582,2832.5072,2897.2731,2927.159,-94.0883,-3.2143,169255434,1.99E+11
2016/6/8,'000001,上证指数,2927.159,2937.9863,2908.3666,2932.3761,2936.0449,-8.8859,-0.3026,143046071,1.77E+11
2016/6/7,'000001,上证指数,2936.0449,2938.444,2923.502,2936.2821,2934.0979,1.947,0.0664,132987867,1.64E+11
2016/6/6,'000001,上证指数,2934.0979,2945.9416,2922.2833,2940.9943,2938.682,-4.5841,-0.156,141993742,1.72E+11
2016/6/3,'000001,上证指数,2938.682,2945.5193,2915.185,2929.7881,2925.2293,13.4527,0.4599,172021023,2.11E+11
2016/6/2,'000001,上证指数,2925.2293,2925.6702,2906.5242,2911.2193,2913.5077,11.7216,0.4023,159716916,1.85E+11
2016/6/1,'000001,上证指数,2913.5077,2929.0759,2909.5121,2917.1541,2916.616,-3.1083,-0.1066,188386421,2.20E+11
2016/5/31,'000001,上证指数,2916.616,2917.1351,2822.5927,2822.5927,2822.4509,94.1651,3.3363,215260341,2.37E+11
2016/5/30,'000001,上证指数,2822.4509,2830.9697,2794.6608,2814.6507,2821.046,1.4049,0.0498,106319589,1.16E+11
2016/5/27,'000001,上证指数,2821.046,2832.7994,2809.7992,2817.9684,2822.4429,-1.3969,-0.0495,109845823,1.24E+11
2016/5/26,'000001,上证指数,2822.4429,2827.0916,2780.7634,2813.5431,2815.0863,7.3566,0.2613,114766797,1.27E+11
2016/5/25,'000001,上证指数,2815.0863,2843.165,2807.7488,2835.0293,2821.6663,-6.58,-0.2332,103527265,1.18E+11
2016/5/24,'000001,上证指数,2821.6663,2839.695,2807.1878,2839.6823,2843.645,-21.9787,-0.7729,111452445,1.21E+11
2016/5/23,'000001,上证指数,2843.645,2848.0713,2826.2562,2826.3123,2825.4831,18.1619,0.6428,120470455,1.40E+11
2016/5/20,'000001,上证指数,2825.4831,2825.9517,2785.0795,2792.8883,2806.9061,18.577,0.6618,108700899,1.24E+11
2016/5/19,'000001,上证指数,2806.9061,2829.4023,2801.5475,2802.3147,2807.5141,-0.608,-0.0217,111595071,1.24E+11
2016/5/18,'000001,上证指数,2807.5141,2828.2552,2781.4165,2828.178,2843.6841,-36.17,-1.2719,140487826,1.49E+11
2016/5/17,'000001,上证指数,2843.6841,2860.3205,2832.4592,2850.9264,2850.8617,-7.1776,-0.2518,123369064,1.40E+11
2016/5/16,'000001,上证指数,2850.8617,2851.229,2804.9907,2816.7754,2827.1087,23.753,0.8402,114653592,1.27E+11
2016/5/13,'000001,上证指数,2827.1087,2850.0929,2814.1146,2828.4615,2835.8618,-8.7531,-0.3087,114319710,1.24E+11
2016/5/12,'000001,上证指数,2835.8618,2839.2763,2781.2362,2812.1083,2837.0372,-1.1754,-0.0414,136337655,1.41E+11
2016/5/11,'000001,上证指数,2837.0372,2857.2539,2818.6989,2843.5448,2832.5912,4.446,0.157,135795466,1.46E+11
2016/5/10,'000001,上证指数,2832.5912,2845.2376,2820.1642,2822.3273,2832.1125,0.4787,0.0169,120829310,1.29E+11
2016/5/9,'000001,上证指数,2832.1125,2896.1623,2821.8261,2896.1623,2913.2476,-81.1351,-2.785,180378330,1.89E+11
2016/5/6,'000001,上证指数,2913.2476,3003.5904,2913.0361,2998.4022,2997.8416,-84.594,-2.8218,206796498,2.34E+11
2016/5/5,'000001,上证指数,2997.8416,2999.1181,2977.1998,2987.0224,2991.2721,6.5695,0.2196,144831383,1.63E+11
2016/5/4,'000001,上证指数,2991.2721,3004.4184,2978.3295,2983.0266,2992.6432,-1.3711,-0.0458,165407106,1.89E+11
2016/5/3,'000001,上证指数,2992.6432,2993.5346,2929.8148,2940.3923,2938.3235,54.3197,1.8487,168703643,1.96E+11
2016/4/29,'000001,上证指数,2938.3235,2950.5761,2930.3565,2935.3756,2945.5886,-7.2651,-0.2466,109310628,1.29E+11
2016/4/28,'000001,上证指数,2945.5886,2959.5123,2916.3744,2955.7421,2953.6709,-8.0823,-0.2736,138663274,1.55E+11
2016/4/27,'000001,上证指数,2953.6709,2976.0221,2949.4322,2967.1902,2964.6997,-11.0288,-0.372,130867640,1.50E+11
2016/4/26,'000001,上证指数,2964.6997,2965.4291,2933.9707,2944.7156,2946.6704,18.0293,0.6119,117711604,1.34E+11
2016/4/25,'000001,上证指数,2946.6704,2954.0921,2917.0202,2949.9727,2959.24,-12.5696,-0.4248,125856243,1.41E+11
2016/4/22,'000001,上证指数,2959.24,2960.2089,2926.7759,2933.0349,2952.8911,6.3489,0.215,137211668,1.49E+11
2016/4/21,'000001,上证指数,2952.8911,2990.6729,2943.464,2954.3703,2972.5837,-19.6926,-0.6625,189406849,2.06E+11
2016/4/20,'000001,上证指数,2972.5837,3055.689,2905.0485,3050.3805,3042.8232,-70.2395,-2.3084,283144219,3.11E+11
2016/4/19,'000001,上证指数,3042.8232,3054.5032,3024.8951,3047.1326,3033.6604,9.1628,0.302,156533200,1.81E+11
2016/4/18,'000001,上证指数,3033.6604,3058.4629,3022.9701,3058.4629,3078.1166,-44.4562,-1.4443,183304512,2.09E+11
2016/4/15,'000001,上证指数,3078.1166,3089.9509,3066.8721,3085.0263,3082.3615,-4.2449,-0.1377,189613051,2.24E+11
2016/4/14,'000001,上证指数,3082.3615,3086.6975,3056.9886,3080.09,3066.6381,15.7234,0.5127,208237830,2.35E+11
2016/4/13,'000001,上证指数,3066.6381,3097.1648,3041.3584,3041.3584,3023.6464,42.9917,1.4218,310003246,3.31E+11
2016/4/12,'000001,上证指数,3023.6464,3036.8249,3001.3151,3031.3013,3033.957,-10.3106,-0.3398,182718668,2.07E+11
2016/4/11,'000001,上证指数,3033.957,3048.9766,3006.909,3006.909,2984.9582,48.9988,1.6415,220018324,2.52E+11
2016/4/8,'000001,上证指数,2984.9582,2996.1706,2960.46,2988.2,3008.42,-23.4618,-0.7799,187904633,2.07E+11
2016/4/7,'000001,上证指数,3008.42,3062.3579,3007.0603,3058.3388,3050.592,-42.172,-1.3824,220919506,2.44E+11
2016/4/6,'000001,上证指数,3050.592,3059.7937,3029.0049,3039.7449,3053.0654,-2.4734,-0.081,232262051,2.55E+11
2016/4/5,'000001,上证指数,3053.0654,3057.3297,2993.1476,3000.9382,3009.5298,43.5356,1.4466,256730344,2.77E+11
2016/4/1,'000001,上证指数,3009.5298,3009.6729,2956.247,2997.0883,3003.9152,5.6146,0.1869,206545866,2.18E+11
2016/3/31,'000001,上证指数,3003.9152,3023.4086,2992.9155,3009.3672,3000.6449,3.2703,0.109,220413445,2.52E+11
2016/3/30,'000001,上证指数,3000.6449,3001.1055,2941.2177,2941.2177,2919.8318,80.8131,2.7677,210371451,2.34E+11
2016/3/29,'000001,上证指数,2919.8318,2962.2029,2905.2513,2956.7052,2957.82,-37.9882,-1.2843,182965345,2.02E+11
2016/3/28,'000001,上证指数,2957.82,3008.1675,2948.5259,2988.0104,2979.4343,-21.6143,-0.7254,202021241,2.32E+11
2016/3/25,'000001,上证指数,2979.4343,2981.4077,2952.1057,2956.1997,2960.9704,18.4639,0.6236,175074344,2.01E+11
2016/3/24,'000001,上证指数,2960.9704,2998.1537,2960.5366,2986.801,3009.9604,-48.99,-1.6276,237006403,2.75E+11
2016/3/23,'000001,上证指数,3009.9604,3012.5596,2980.8554,2991.1685,2999.3628,10.5976,0.3533,216977462,2.56E+11
2016/3/22,'000001,上证指数,2999.3628,3019.1008,2988.4256,3001.63,3018.8017,-19.4389,-0.6439,270377322,3.11E+11
2016/3/21,'000001,上证指数,3018.8017,3028.3215,2973.7575,2978.4554,2955.1498,63.6519,2.1539,352400438,3.81E+11
2016/3/18,'000001,上证指数,2955.1498,2971.5508,2908.7416,2915.5177,2904.8319,50.3179,1.7322,313332735,3.28E+11
2016/3/17,'000001,上证指数,2904.8319,2921.0002,2857.1913,2875.4108,2870.43,34.4019,1.1985,200290213,2.14E+11
2016/3/16,'000001,上证指数,2870.43,2881.5293,2854.1919,2858.7085,2864.3684,6.0616,0.2116,186492535,1.90E+11
2016/3/15,'000001,上证指数,2864.3684,2865.787,2819.7949,2853.9776,2859.499,4.8694,0.1703,163386667,1.70E+11
2016/3/14,'000001,上证指数,2859.499,2889.8164,2823.0282,2830.0836,2810.3074,49.1916,1.7504,194816030,2.03E+11
2016/3/11,'000001,上证指数,2810.3074,2815.6074,2772.5512,2781.6004,2804.7255,5.5819,0.199,127247554,1.28E+11
2016/3/10,'000001,上证指数,2804.7255,2863.1763,2803.4764,2847.567,2862.556,-57.8305,-2.0202,138979461,1.42E+11
2016/3/9,'000001,上证指数,2862.556,2863.0147,2811.7175,2839.4112,2901.387,-38.831,-1.3384,183355383,1.77E+11
2016/3/8,'000001,上证指数,2901.387,2902.6212,2802.5628,2895.6664,2897.3395,4.0475,0.1397,233482661,2.21E+11
2016/3/7,'000001,上证指数,2897.3395,2911.8386,2871.3462,2886.6403,2874.1468,23.1927,0.8069,217466836,2.09E+11
2016/3/4,'000001,上证指数,2874.1468,2880.3719,2808.8493,2848.5384,2859.7582,14.3886,0.5031,312495169,2.95E+11
2016/3/3,'000001,上证指数,2859.7582,2878.445,2840.8741,2847.3305,2849.6811,10.0771,0.3536,287478210,2.80E+11
2016/3/2,'000001,上证指数,2849.6811,2852.7001,2732.5388,2733.767,2733.17,116.5111,4.2629,270961783,2.59E+11
2016/3/1,'000001,上证指数,2733.17,2747.5621,2668.7574,2688.3799,2687.9788,45.1912,1.6812,187207443,1.82E+11
2016/2/29,'000001,上证指数,2687.9788,2755.8898,2638.9631,2754.8137,2767.2097,-79.2309,-2.8632,207410709,1.95E+11
2016/2/26,'000001,上证指数,2767.2097,2784.7525,2715.8743,2760.0575,2741.2454,25.9643,0.9472,191110472,1.90E+11
2016/2/25,'000001,上证指数,2741.2454,2922.2372,2729.8506,2922.2372,2928.896,-187.6506,-6.4069,270284416,2.72E+11
2016/2/24,'000001,上证指数,2928.896,2929.8712,2872.2741,2889.8846,2903.3313,25.5647,0.8805,213410384,2.28E+11
2016/2/23,'000001,上证指数,2903.3313,2928.048,2872.2816,2925.7082,2927.175,-23.8437,-0.8146,199740663,2.12E+11
2016/2/22,'000001,上证指数,2927.175,2933.9638,2880.3474,2888.5984,2860.0208,67.1542,2.348,232176042,2.39E+11
2016/2/19,'000001,上证指数,2860.0208,2872.7236,2840.4876,2854.904,2862.8927,-2.8719,-0.1003,163391413,1.78E+11
2016/2/18,'000001,上证指数,2862.8927,2893.2148,2857.6989,2881.7769,2867.3379,-4.4452,-0.155,219203873,2.31E+11
2016/2/17,'000001,上证指数,2867.3379,2868.701,2824.3556,2829.7636,2836.5705,30.7674,1.0847,216909925,2.26E+11
2016/2/16,'000001,上证指数,2836.5705,2840.6224,2758.579,2758.579,2746.1958,90.3747,3.2909,195961614,1.99E+11
2016/2/15,'000001,上证指数,2746.1958,2760.359,2682.09,2684.9614,2763.492,-17.2962,-0.6259,129263932,1.29E+11
2016/2/5,'000001,上证指数,2763.492,2790.061,2762.1597,2783.0761,2781.0227,-17.5307,-0.6304,141186284,1.46E+11
2016/2/4,'000001,上证指数,2781.0227,2793.2981,2751.3135,2751.4317,2739.2469,41.7758,1.5251,170382018,1.75E+11
2016/2/3,'000001,上证指数,2739.2469,2746.072,2696.8835,2719.5737,2749.5703,-10.3234,-0.3755,148397217,1.47E+11
2016/2/2,'000001,上证指数,2749.5703,2755.1591,2687.9817,2687.9817,2688.8536,60.7167,2.2581,158078211,1.59E+11
2016/2/1,'000001,上证指数,2688.8536,2735.2551,2655.6234,2730.9844,2737.5996,-48.746,-1.7806,156383744,1.53E+11
2016/1/29,'000001,上证指数,2737.5996,2755.3665,2649.7905,2652.8544,2655.6609,81.9387,3.0854,186673106,1.80E+11
2016/1/28,'000001,上证指数,2655.6609,2740.5358,2647.4931,2711.1582,2735.5578,-79.8969,-2.9207,171120280,1.67E+11
2016/1/27,'000001,上证指数,2735.5578,2768.7719,2638.3016,2756.082,2749.7854,-14.2276,-0.5174,215722046,2.07E+11
2016/1/26,'000001,上证指数,2749.7854,2911.9907,2743.8393,2907.7177,2938.5149,-188.7295,-6.4226,210836054,2.13E+11
2016/1/25,'000001,上证指数,2938.5149,2955.7826,2911.8286,2934.0781,2916.5624,21.9525,0.7527,153039057,1.64E+11
2016/1/22,'000001,上证指数,2916.5624,2931.3587,2851.7325,2911.1123,2880.4816,36.0808,1.2526,159810734,1.70E+11
2016/1/21,'000001,上证指数,2880.4816,2998.7904,2880.0848,2934.3912,2976.6938,-96.2122,-3.2322,191675668,2.04E+11
2016/1/20,'000001,上证指数,2976.6938,3016.2827,2951.9219,2993.0138,3007.7393,-31.0455,-1.0322,216505474,2.35E+11
2016/1/19,'000001,上证指数,3007.7393,3012.0684,2906.4038,2914.4078,2913.8367,93.9026,3.2226,205279703,2.23E+11
2016/1/18,'000001,上证指数,2913.8367,2945.4496,2844.7042,2847.5389,2900.97,12.8667,0.4435,164699694,1.74E+11
2016/1/15,'000001,上证指数,2900.97,3001.708,2883.868,2988.048,3007.649,-106.679,-3.5469,198721697,2.07E+11
2016/1/14,'000001,上证指数,3007.649,3012.293,2867.553,2874.049,2949.597,58.052,1.9681,212905644,2.18E+11
2016/1/13,'000001,上证指数,2949.597,3059.015,2949.29,3041.107,3022.861,-73.264,-2.4237,194282106,2.08E+11
2016/1/12,'000001,上证指数,3022.861,3047.664,2978.463,3026.159,3016.704,6.157,0.2041,207659622,2.24E+11
2016/1/11,'000001,上证指数,3016.704,3166.215,3016.697,3131.853,3186.412,-169.708,-5.326,271643691,2.86E+11
2016/1/8,'000001,上证指数,3186.412,3235.451,3056.878,3194.625,3125.002,61.41,1.9651,286440822,3.24E+11
2016/1/7,'000001,上证指数,3125.002,3309.657,3115.885,3309.657,3361.84,-236.838,-7.0449,70569123,79981988654
2016/1/6,'000001,上证指数,3361.84,3362.974,3288.933,3291.195,3287.711,74.129,2.2547,238886670,2.85E+11
2016/1/5,'000001,上证指数,3287.711,3328.139,3189.605,3196.651,3296.258,-8.547,-0.2593,266882083,3.28E+11
2016/1/4,'000001,上证指数,3296.258,3538.689,3295.741,3536.589,3539.182,-242.924,-6.8638,184418423,2.41E+11
